,company,year,doc_id,date,similarity,rescaled_similarity,rescaled_similarity_lagged,num_disc
329,VMC,2019,0001396009,2019-12-31,0.9449986898441748,0.13531739557793987,,4
330,VNO,2019,0000899689,2019-12-31,0.9436236674338702,0.12981730593672136,,4
331,VRSK,2019,0001442145,2019-12-31,0.9571639854518527,0.18397857800865136,,4
332,VRSN,2019,0001014473,2019-12-31,0.949612308856831,0.15377187162856476,,4
333,VRTX,2019,0000875320,2019-12-31,0.9382777493301268,0.10843363352174773,,4
334,VTR,2019,0000740260,2019-12-31,0.9461312603788021,0.13984767771644924,,4
335,VZ,2019,0000732712,2019-12-31,0.9543093058181948,0.17255985947402008,,5
336,WAT,2019,0001000697,2019-12-31,0.9464116052506277,0.14096905720375164,,4
337,WEC,2019,0000783325,2019-12-31,0.9386167538850575,0.1097896517414707,,4
338,WFC,2019,0000072971,2019-12-31,0.9221600498551389,0.04396283562179626,,5
339,WHR,2019,0000106640,2019-12-31,0.9546221490538724,0.17381123241673047,,4
340,WLTW,2019,0001140536,2019-12-31,0.9546656935212244,0.17398541028613845,,4
341,WM,2019,0000823768,2019-12-31,0.9496681650088592,0.15399529623667751,,4
342,WMB,2019,0000107263,2019-12-31,0.9513878792264916,0.1608741531072071,,4
343,WU,2019,0001365135,2019-12-31,0.9435499844502305,0.12952257400216283,,4
344,WY,2019,0000106535,2019-12-31,0.8214822213242822,-0.3587484785016306,,2
345,WYN,2019,0001361658,2019-12-31,0.9428101052724719,0.12656305729112827,,4
346,WYNN,2019,0001174922,2019-12-31,0.9481340324803798,0.14785876612275972,,4
347,XEC,2019,0001168054,2019-12-31,0.9315714794574642,0.08160855403109757,,4
348,XEL,2019,0000072903,2019-12-31,0.9434542723892023,0.12913972575805,,4
349,XOM,2019,0000034088,2019-12-31,0.9548240673155621,0.17461890546348924,,4
350,XRAY,2019,0000818479,2019-12-31,0.9507142109260327,0.1581794799053715,,4
351,XRX,2019,0000108772,2019-12-31,0.9588622518051821,0.19077164342196928,,4
352,XYL,2019,0001524472,2019-12-31,0.9561767892833317,0.1800297933345676,,4
353,YUM,2019,0001041061,2019-12-31,0.9556206200256517,0.17780511630384765,,4
354,ZBH,2019,0001136869,2019-12-31,0.9427881904203206,0.12647539788252304,,4
355,ZION,2019,0000109380,2019-12-31,0.9442322797649979,0.13225175526123234,,4
356,ZTS,2019,0001555280,2019-12-31,0.9479927355382834,0.1472935783543745,,4
357,A,2020,0001090872,2020-10-31,0.9504622391246897,0.1571715926999997,,4
358,AAL,2020,0000004515,2020-12-31,0.9687069824712411,0.2301505660862051,0.14584143852521203,4
359,AAPL,2020,0000320193,2020-09-26,0.950437745168992,0.1570736168772089,,4
360,ABBV,2020,0001551152,2020-12-31,0.9667358720918878,0.22226612456879202,0.13851303146712013,4
361,ABC,2020,0001140859,2020-09-30,0.9406196375268214,0.11780118630852643,,4
362,ABT,2020,0000001800,2020-12-31,0.9681407140325884,0.22788549233159427,0.13423012058478445,4
363,ACN,2020,0001467373,2020-08-31,0.9612626452122301,0.2003732170501613,,5
364,ADBE,2020,0000796343,2020-11-27,0.9754461948553654,0.25710741562270245,0.19064606035387488,4
365,ADI,2020,0000006281,2020-10-31,0.9532647335596818,0.16838157043996782,,4
366,ADM,2020,0000007084,2020-12-31,0.9736095113634163,0.24976068165490606,0.16038329697329345,4
367,ADP,2020,0000008670,2020-06-30,0.9577059199687764,0.18614631607634635,,4
368,ADS,2020,0001101215,2020-12-31,0.9646388573123708,0.21387806545072374,0.12364213638029753,4
369,ADSK,2020,0000769397,2020-01-31,0.9557920891526395,0.1784909928117986,,4
370,AEE,2020,0000018654,2020-12-31,0.9567749397080704,0.1824223950335222,0.07710261030529342,4
371,AEP,2020,0000004904,2020-12-31,0.9642583269237998,0.21235594389643975,0.1257092971956859,4
372,AES,2020,0000874761,2020-12-31,0.9692242545729108,0.23221965449288406,0.14511729011377028,4
373,AFL,2020,0000004977,2020-12-31,0.9726576333893285,0.24595316975855486,0.1553523953811169,4
374,AIG,2020,0000005272,2020-12-31,0.9701582116043825,0.23595548261877086,0.12542820938523125,4
375,AIV,2020,0000922864,2020-12-31,0.9687652364390532,0.23038358195745356,0.16200553108447036,4
376,AIZ,2020,0001267238,2020-12-31,0.9725277131287428,0.24543348871621173,0.15436682755853015,4
377,AJG,2020,0000354190,2020-12-31,0.9732355886568594,0.24826499082867848,0.15574721312875894,4
378,AKAM,2020,0001086222,2020-12-31,0.9773848823035863,0.26486216541558605,0.20700615780327158,4
379,ALB,2020,0000915913,2020-12-31,0.9728102089526056,0.24656347201166318,0.16414161532218152,4
380,ALK,2020,0000766421,2020-12-31,0.9713233686787025,0.24061611091605073,0.1667815705265716,4
381,ALL,2020,0000899051,2020-12-31,0.9724252082004194,0.2450234690029185,0.15121986966111312,4
382,ALLE,2020,0001579241,2020-12-31,0.9751922007123026,0.2560914390504512,0.1605753549578819,4
383,ALXN,2020,0000899866,2020-12-31,0.9627792389719022,0.20643959208884954,0.12254533711725601,5
384,AMAT,2020,0000006951,2020-10-25,0.9586731048089873,0.19001505543718977,,4
385,AME,2020,0001037868,2020-12-31,0.9700199935745695,0.2354026104995186,0.14552176657581883,4
386,AMG,2020,0001004434,2020-12-31,0.9701276854117556,0.2358333778482633,0.1506493706903722,4
387,AMGN,2020,0000318154,2020-12-31,0.9620065823229405,0.20334896549300252,0.1098035876906307,4
388,AMP,2020,0000820027,2020-12-31,0.9733682491666374,0.2487956328677905,0.16083194374247523,4
389,AMT,2020,0001053507,2020-12-31,0.9671830869525139,0.2240549840112962,0.13075694369720248,4
390,AMZN,2020,0001018724,2020-12-31,0.9672409795937084,0.22428655457607416,0.16394157367232598,4
391,AN,2020,0000350698,2020-12-31,0.9677322322291452,0.2262515651178214,0.14529584308893329,4
392,ANTM,2020,0001156039,2020-12-31,0.966281507450818,0.22044866600451263,0.12635940639354892,4
393,AON,2020,0000315293,2020-12-31,0.973524025114664,0.24941873665989656,0.17012712458150547,4
394,APA,2020,0000006769,2020-12-31,0.9627445633880783,0.2063008897535541,0.08483137793382545,4
395,APD,2020,0000002969,2020-09-30,0.9482716094899224,0.1484090741609303,,4
396,APH,2020,0000820313,2020-12-31,0.9682448665097098,0.22830210224007974,0.12940194296848384,4
397,ARNC,2020,0000004281,2020-12-31,0.9696208591478388,0.2338060727925959,0.15248940268414835,4
398,ATVI,2020,0000718877,2020-12-31,0.9688584589002883,0.230756471802394,0.19077719537244642,4
399,AVB,2020,0000915912,2020-12-31,0.9663331356005066,0.2206551786032671,0.16672016837304415,4
400,AWK,2020,0001410636,2020-12-31,0.9663157496154487,0.2205856346630357,0.1283820483671807,4
401,AXP,2020,0000004962,2020-12-31,0.9738910405032716,0.250886798214327,0.16876563758971797,4
402,AYI,2020,0001144215,2020-08-31,0.9548589129787067,0.17475828811606764,,4
403,AZO,2020,0000866787,2020-08-29,0.9555235071273781,0.17741666471075312,,4
404,BA,2020,0000012927,2020-12-31,0.9641264830472036,0.21182856839005515,0.10757930207998445,4
405,BAC,2020,0000070858,2020-12-31,0.9750439286215832,0.25549835068757343,0.1499321150673416,4
406,BAX,2020,0000010456,2020-12-31,0.9683562607725608,0.22874767929148376,0.11958374514587433,4
407,BBBY,2020,0000886158,2020-02-29,0.9573141281442284,0.1845791487781545,,4
408,BBT,2020,0000092230,2020-12-31,0.9746842316572792,0.2540595628303577,0.16716997544352852,3
409,BBY,2020,0000764478,2020-02-01,0.9620147386452398,0.20338159078219986,,4
410,BDX,2020,0000010795,2020-09-30,0.9495715585416745,0.1536088703679388,,4
411,BEN,2020,0000038777,2020-09-30,0.9567367805670436,0.18226975846941507,,4
412,BFB,2020,0000014693,2020-04-30,0.9690943879518604,0.23170018800868242,,8
413,BHI,2020,0000808362,2020-12-31,0.9714906628623335,0.2412852876505749,0.16122180227601035,4
414,BIIB,2020,0000875045,2020-12-31,0.9711543458661495,0.23994001966583856,0.15746136473909322,4
415,BK,2020,0001390777,2020-12-31,0.9570534275799463,0.1835363465210258,0.0845719291603868,5
416,BLK,2020,0001364742,2020-12-31,0.9771961552908803,0.26410725736476204,0.17467166224730857,4
417,BLL,2020,0000009389,2020-12-31,0.9720610228818658,0.2435667277287039,0.16192834249078603,5
418,BMY,2020,0000014272,2020-12-31,0.9690211510573434,0.23140724043061445,0.1515331845362251,4
419,BRKB,2020,0001067983,2020-12-31,0.9758626202867197,0.25877311734811936,0.16174574359539484,4
420,BSX,2020,0000885725,2020-12-31,0.9730260243547797,0.2474267336203595,0.1515155931442531,4
421,BWA,2020,0000908255,2020-12-31,0.9750235313203969,0.2554167614828282,0.1871663016473284,4
422,BXP,2020,0001037540,2020-12-31,0.9642544999783687,0.21234063611471532,0.11388898378798995,4
423,C,2020,0000831001,2020-12-31,0.9460171499497775,0.13939123600035064,0.032887332131239955,2
424,CAG,2020,0000023217,2020-05-31,0.9556588076329079,0.17795786673287228,,4
425,CAH,2020,0000721371,2020-06-30,0.9386421861236443,0.10989138069581772,,3
426,CAT,2020,0000018230,2020-12-31,0.9741090387380159,0.25175879115330435,0.16234969157083246,4
427,CB,2020,0000896159,2020-12-31,0.9656573119351469,0.2179518839418284,0.11873714084395415,4
428,CBG,2020,0001138118,2020-12-31,0.9767114016518049,0.2621682428084604,0.1864392432331985,4
429,CBS,2020,0000813828,2020-12-31,0.9726922433028717,0.24609160941272767,0.17709276594639212,4
430,CCI,2020,0001051470,2020-12-31,0.9618754119509275,0.20282428400495078,0.10589179205699262,4
431,CCL,2020,0000815097,2020-11-30,0.9653327629895998,0.21665368815963992,0.15420421925956207,4
432,CERN,2020,0000804753,2020-12-31,0.9703833777463805,0.23685614718676273,0.16546318305595964,4
433,CF,2020,0001324404,2020-12-31,0.9625547480330211,0.20554162833332512,0.11706493548032348,4
434,CFG,2020,0000759944,2020-12-31,0.9745538666384321,0.25353810275496924,0.15521859941689486,4
435,CHD,2020,0000313927,2020-12-31,0.9717618039200931,0.2423698518816133,0.1702172286973287,4
436,CHK,2020,0000895126,2020-12-31,0.9635461116409099,0.20950708276488017,0.08609966375504863,4
437,CHRW,2020,0001043277,2020-12-31,0.9651482848134745,0.21591577545513863,0.15882618174512286,4
438,CHTR,2020,0001091667,2020-12-31,0.9650078980343636,0.2153542283386951,0.1514654570082552,4
439,CINF,2020,0000020286,2020-12-31,0.9726875490323128,0.24607283233049193,0.1611097717413532,4
440,CL,2020,0000021665,2020-12-31,0.9756134430775679,0.2577764085115124,0.1878570966223445,4
441,CLX,2020,0000021076,2020-06-30,0.9543385398346784,0.1726767955399544,,4
442,CMA,2020,0000028412,2020-12-31,0.97677493885849,0.26242239163520065,0.1676898722194129,4
443,CMCSA,2020,0001166691,2020-12-31,0.9690644479714247,0.23158042808693935,0.17905551663819397,4
444,CME,2020,0001156375,2020-12-31,0.9764146644567295,0.26098129402815884,0.18460858912604206,4
445,CMG,2020,0001058090,2020-12-31,0.9717268916866048,0.24223020294765973,0.1749354673953114,4
446,CMI,2020,0000026172,2020-12-31,0.974471760220973,0.25320967708513287,0.1713776664257658,4
447,CMS,2020,0000201533,2020-12-31,0.9647428466764235,0.21429402290693478,0.12606827741121762,4
448,CNC,2020,0001071739,2020-12-31,0.9670041026286765,0.22333904671594684,0.1422259247536739,4
449,CNDT,2020,0001677703,2020-12-31,0.9693212748261,0.23260773550564062,0.16380599748091607,4
450,CNP,2020,0000048732,2020-12-31,0.9621944759573346,0.2041005400305793,0.11921459284939528,4
451,COF,2020,0000927628,2020-12-31,0.9762330256638404,0.26025473885660233,0.1836848987729227,3
452,COG,2020,0000858470,2020-12-31,0.9584774610445115,0.18923248037928664,0.08875471060172213,4
453,COH,2020,0001116132,2020-06-27,0.9570068463242485,0.18335002149823465,,4
454,COO,2020,0000711404,2020-10-31,0.9465048362330789,0.14134198113355634,,4
455,COP,2020,0001163165,2020-12-31,0.9670178097406553,0.223393875163862,0.10263898093904622,4
456,COST,2020,0000909832,2020-08-30,0.9500966050256612,0.15570905630388543,,4
457,COTY,2020,0001024305,2020-06-30,0.958051096015839,0.1875270202645969,,4
458,CPB,2020,0000016732,2020-08-02,0.9586843789539684,0.19006015201711435,,4
459,CRM,2020,0001108524,2020-01-31,0.9611114944530578,0.1997686140134718,,4
460,CSCO,2020,0000858877,2020-07-25,0.9619677785000696,0.2031937502015193,,4
461,CSX,2020,0000277948,2020-12-31,0.963564167242023,0.20957930516933265,0.09580326175079446,4
462,CTAS,2020,0000723254,2020-05-31,0.946056773398267,0.13954972979430869,,4
463,CTL,2020,0000018926,2020-12-31,0.9716197080254094,0.2418014683028784,0.1682898202050227,4
464,CTSH,2020,0001058290,2020-12-31,0.978177616012294,0.2680331002504168,0.18593430473700945,4
465,CTXS,2020,0000877890,2020-12-31,0.9730679694555926,0.2475945140236111,0.18670846867452262,4
466,CVS,2020,0000064803,2020-12-31,0.9680812776106087,0.22764774664367549,0.1478602465444463,4
467,CVX,2020,0000093410,2020-12-31,0.9724719097585084,0.24521027523527428,0.14087647594426977,5
468,D,2020,0000103682,2020-12-31,0.9692151154367951,0.23218309794842096,0.14236090508115717,4
469,DAL,2020,0000027904,2020-12-31,0.9668356725367181,0.2226653263481131,0.11160372874416336,4
470,DD,2020,0000030554,2020-12-31,0.9701504932176569,0.2359246090718683,0.1522439290455866,4
471,DE,2020,0000315189,2020-11-01,0.952461632807509,0.16516916743127652,,4
472,DFS,2020,0001393612,2020-12-31,0.9720628629749242,0.2435740881009374,0.16921476990295536,4
473,DG,2020,0000029534,2020-01-31,0.9526102345569688,0.16576357442911593,,4
474,DGX,2020,0001022079,2020-12-31,0.9645381682535268,0.21347530921534785,0.1259665902625109,5
475,DHI,2020,0000882184,2020-09-30,0.9461352573419112,0.1398636655688854,,4
476,DHR,2020,0000313616,2020-12-31,0.9712397826597647,0.24028176684029967,0.15686340915077368,4
477,DISCK,2020,0001437107,2020-12-31,0.973571959084026,0.24961047253734492,0.18202171858995442,4
478,DLPH,2020,0001521332,2020-12-31,0.9730958645923646,0.24770609457069925,0.17699170322056235,4
479,DLR,2020,0001297996,2020-12-31,0.9715276764326738,0.24143334193193589,0.1751294391501892,4
480,DLTR,2020,0000935703,2020-02-01,0.9524027293519142,0.1649335536088974,,4
481,DOV,2020,0000029905,2020-12-31,0.9718274358780808,0.2426323797135641,0.15602239013878094,4
482,DOW,2020,0000029915,2020-12-31,0.9652113803855195,0.21616815774331855,0.11841935586344965,4
483,DPS,2020,0001418135,2020-12-31,0.9713132458066591,0.2405756194278772,0.17458065524635202,4
484,DRI,2020,0000940944,2020-05-31,0.9570069646499737,0.18335049480113552,,4
485,DTE,2020,0000028385,2020-12-31,0.9654314403703411,0.2170483976826052,0.12113701673281607,3
486,DUK,2020,0000017797,2020-12-31,0.9618496386174181,0.2027211906709132,0.11957310285461542,4
487,DVA,2020,0000927066,2020-12-31,0.9692530383691377,0.23233478967779142,0.12633179799100347,4
488,DVN,2020,0001090012,2020-12-31,0.9656111416018066,0.21776720260846716,0.09860637683938034,4
489,EA,2020,0000712515,2020-03-31,0.9631326749244121,0.2078533358988892,,4
490,EBAY,2020,0001065088,2020-12-31,0.9650958215343848,0.21570592233877983,0.15284698130897656,4
491,ECL,2020,0000031462,2020-12-31,0.9725251032084646,0.24542304903509926,0.15370526809087792,4
492,ED,2020,0000023632,2020-12-31,0.9603625902528801,0.19677299721276098,0.09167724816686551,4
493,EFX,2020,0000033185,2020-12-31,0.9739765236889874,0.2512287309571901,0.18156681121736362,4
494,EIX,2020,0000092103,2020-12-31,0.9108397484230426,-0.001318370106588862,-0.11918547575646654,2
495,EL,2020,0001001250,2020-06-30,0.9653130933531077,0.21657500961367138,,4
496,EMN,2020,0000915389,2020-12-31,0.948089114064149,0.1476790924578366,0.09846007734491158,5
497,EMR,2020,0000032604,2020-09-30,0.9530050883380787,0.16734298955355564,,4
498,ENDP,2020,0001593034,2020-12-31,0.9618989451885447,0.20291841695541946,0.11091451710603506,4
499,EOG,2020,0000821189,2020-12-31,0.9524217904735772,0.1650097980955496,0.07317779576242334,5
500,EQIX,2020,0001101239,2020-12-31,0.974365824186015,0.25278593294530083,0.17227186126280758,4
501,EQR,2020,0000906107,2020-12-31,0.9820359014840524,0.2834662421374503,0.23646016582380547,4
502,EQT,2020,0000033213,2020-12-31,0.9623534264810867,0.20473634212558744,0.10941356439877792,5
503,ES,2020,0000013372,2020-12-31,0.9710921966323187,0.23969142273051558,0.13758926988582765,4
504,ESS,2020,0000920522,2020-12-31,0.9678631687158008,0.22677531106444393,0.13540742584961363,4
505,ETN,2020,0001551182,2020-12-31,0.9662306658807988,0.22024529972443574,0.12211291779677769,4
506,ETR,2020,0000007323,2020-12-31,0.9304299577159109,0.07704246706488416,-0.0397162980451391,3
507,EW,2020,0001099800,2020-12-31,0.9666375629682571,0.22187288807426908,0.13869168515983477,4
508,EXC,2020,0000008192,2020-12-31,0.9681277115970738,0.22783348258953584,0.13175183859857942,3
509,EXPD,2020,0000746515,2020-12-31,0.9731721516565787,0.24801124282755538,0.16210494207680037,4
510,EXPE,2020,0001324424,2020-12-31,0.9717114967470408,0.24216862318940402,0.17996549750487212,4
511,EXR,2020,0001289490,2020-12-31,0.9578157872561712,0.18658578522592562,0.08862598165023083,4
512,F,2020,0000037996,2020-12-31,0.9749112481882899,0.2549676289544003,0.17107959869382805,4
513,FAST,2020,0000815556,2020-12-31,0.9731635518604881,0.24797684364319306,0.18387156436116214,4
514,FB,2020,0001326801,2020-12-31,0.9683875443170437,0.22887281346941535,0.1738598065575192,4
515,FBHS,2020,0001519751,2020-12-31,0.9721727862078265,0.2440137810325469,0.17102677027552504,4
516,FCX,2020,0000831259,2020-12-31,0.964205173240086,0.21214332916158485,0.08619760067217452,1
517,FDX,2020,0001048911,2020-05-31,0.9388958618202522,0.1109060834822495,,4
518,FE,2020,0001031296,2020-12-31,0.9651549627248084,0.21594248710047426,0.11673441033163856,4
519,FFIV,2020,0001048695,2020-09-30,0.9584763089503952,0.18922787200282132,,4
520,FIS,2020,0001136893,2020-12-31,0.9717746505886438,0.24242123855581577,0.16748397436387563,4
521,FISV,2020,0000798354,2020-12-31,0.9711897827814118,0.2400817673268878,0.17389475677412314,4
522,FITB,2020,0000035527,2020-12-31,0.9722077825515842,0.2441537664075777,0.15288624365733927,4
523,FL,2020,0000850209,2020-02-01,0.9570999893499316,0.183722593600967,,4
524,FLIR,2020,0000354908,2020-12-31,0.9684437842344576,0.22909777313907131,0.1395885782400823,4
525,FLR,2020,0001124198,2020-12-31,0.9723189275728069,0.24459834649246837,0.1516454528266462,4
526,FLS,2020,0000030625,2020-12-31,0.9774465804434919,0.26510895797520817,0.17449531872312285,4
527,FMC,2020,0000037785,2020-12-31,0.9751994945962654,0.2561206145863024,0.17441820364086258,4
528,FRT,2020,0000034903,2020-12-31,0.9654634019345911,0.21717624393960522,0.12546586942115345,4
529,FSLR,2020,0001274494,2020-12-31,0.9678669639777754,0.22679049211234226,0.14731161177279928,4
530,FTR,2020,0000020520,2020-12-31,0.9660399854267059,0.21948257790806425,0.14197374189281353,4
531,FTV,2020,0001659166,2020-12-31,0.9711668672843389,0.23999010533859622,0.1557849500811268,4
532,GD,2020,0000040533,2020-12-31,0.9757876218151368,0.25847312346178786,0.1670490824155597,4
533,GE,2020,0000040545,2020-12-31,0.811818403811233,-0.3974037485538271,-0.07148006104743665,1
534,GILD,2020,0000882095,2020-12-31,0.9669587989908768,0.22315783216474783,0.11832685646122343,4
535,GIS,2020,0000040704,2020-05-31,0.954186685663144,0.1720693788538168,,4
536,GLW,2020,0000024741,2020-12-31,0.9690089162026665,0.2313583010119067,0.1479608089975737,4
537,GM,2020,0001467858,2020-12-31,0.9711027036003809,0.2397334506027642,0.16943217790884235,4
538,GOOGL,2020,0001652044,2020-12-31,0.9728906856698031,0.24688537888045303,0.18798191201465908,4
539,GPC,2020,0000040987,2020-12-31,0.978178062936272,0.26803488794632857,0.19132438224477788,4
540,GPN,2020,0001123360,2020-12-31,0.9682806361389991,0.22844518075723697,0.15443957457234436,4
541,GPS,2020,0000039911,2020-02-01,0.9579974674602042,0.1873125060420575,,4
542,GRMN,2020,0001121788,2020-12-26,0.9699538773621283,0.2351381456497541,0.1547321053110089,4
543,GS,2020,0000886982,2020-12-31,0.9751892857574594,0.2560797792310785,0.1706139167634717,4
544,GT,2020,0000042582,2020-12-31,0.9702209421317903,0.23620640472840204,0.15458053913751035,4
545,GWW,2020,0000277135,2020-12-31,0.9712257042056095,0.2402254530236787,0.1542605971575397,4
546,HAL,2020,0000045012,2020-12-31,0.9629090385670956,0.2069587904696233,0.09771675450249484,3
547,HAS,2020,0000046080,2020-12-27,0.9761365654326424,0.2598688979318102,0.22531410234863491,4
548,HBAN,2020,0000049196,2020-12-31,0.9743225204583954,0.2526127180348223,0.1491880921728881,4
549,HCA,2020,0000860730,2020-12-31,0.9626679269028403,0.20599434381260195,0.11607270929466784,4
550,HCN,2020,0000766704,2020-12-31,0.9630229655290632,0.20741449831749348,0.11290839390143326,4
551,HCP,2020,0000765880,2020-12-31,0.9637311082779071,0.21024706931286907,0.11754807423257363,4
552,HD,2020,0000354950,2020-02-02,0.9570577086045141,0.18355347061929717,,4
553,HES,2020,0000004447,2020-12-31,0.9618976614597676,0.20291328204031123,0.08272391036723326,4
554,HIG,2020,0000874766,2020-12-31,0.9731411554820131,0.24788725812929302,0.144332822891438,3
555,HOG,2020,0000793952,2020-12-31,0.967798857888289,0.22651806775439676,0.17863057739233357,4
556,HOLX,2020,0000859737,2020-09-26,0.9521156796917045,0.1637853549680588,,4
557,HON,2020,0000773840,2020-12-31,0.9668323532080202,0.22265204903332148,0.15900220048085867,2
558,HP,2020,0000046765,2020-09-30,0.9439225693729465,0.1310129136930267,,4
559,HPE,2020,0001645590,2020-10-31,0.9579616942988394,0.1871694133965982,,4
560,HPQ,2020,0000047217,2020-10-31,0.958722754830737,0.19021365552418867,,4
561,HRB,2020,0000012659,2020-04-30,0.9378987709785775,0.1069177201155509,,4
562,HRL,2020,0000048465,2020-10-25,0.9530436247476355,0.16749713519178266,,4
563,HRS,2020,0000202058,2020-01-03,0.9505557807815586,0.15754575932747494,,4
564,HSIC,2020,0001000228,2020-12-26,0.9654834842995244,0.21725657339933813,0.11042053141145702,4
565,HST,2020,0001061937,2020-12-31,0.9655927504809594,0.21769363812507825,0.1292189787631588,5
566,HSY,2020,0000047111,2020-12-31,0.9748563473522561,0.2547480256102652,0.18983696913239978,4
567,HUM,2020,0000049071,2020-12-31,0.9627253293010197,0.20622395340531963,0.10187055277721724,4
568,IBM,2020,0000051143,2020-12-31,0.977142719294665,0.26389351337990075,0.18929915477416337,5
569,ICE,2020,0001571949,2020-12-31,0.9748131918579532,0.25457540363305364,0.1885568871976555,3
570,IDXX,2020,0000874716,2020-12-31,0.9698599804592464,0.2347625580382262,0.16707818607613412,4
571,IFF,2020,0000051253,2020-12-31,0.9751388219237586,0.25587792389627495,0.17867482341605712,4
572,INTC,2020,0000050863,2020-12-26,0.9715515628923092,0.24152888777047732,0.17432955036475795,3
573,INTU,2020,0000896878,2020-07-31,0.9568913851147309,0.18288817666016444,,4
574,IP,2020,0000051434,2020-12-31,0.9717426874943688,0.24229338617871576,0.13879740887309122,4
575,IPG,2020,0000051644,2020-12-31,0.9802073220863107,0.2761519245464834,0.1967950262524214,4
576,IR,2020,0001466258,2020-12-31,0.9676857664735334,0.22606570209537447,0.14299395145226734,4
577,IRM,2020,0001020569,2020-12-31,0.9718469756293521,0.242710538718649,0.15338248417037148,4
578,ISRG,2020,0001035267,2020-12-31,0.9668309625861938,0.22264648654601604,0.14089395401289195,4
579,ITW,2020,0000049826,2020-12-31,0.9783296070592865,0.26864106443838676,0.16812600823433188,4
580,IVZ,2020,0000914208,2020-12-31,0.9742895414160698,0.25248080186552,0.2358952131530634,4
581,JBHT,2020,0000728535,2020-12-31,0.9642584421582775,0.2123564048343507,0.12033527627236662,4
582,JCI,2020,0000833444,2020-09-30,0.9528600679065815,0.16676290782756675,,4
583,JEC,2020,0000052988,2020-10-02,0.9663624938569669,0.22077261162910844,,4
584,JNPR,2020,0001043604,2020-12-31,0.9710053067661052,0.23934386326566148,0.16760583832924203,4
585,JPM,2020,0000019617,2020-12-31,0.9760347228766691,0.2594615277079173,0.18536482927574172,4
586,JWN,2020,0000072333,2020-02-01,0.9652459423136172,0.21630640545570934,,4
587,KEY,2020,0000091576,2020-12-31,0.9761866209842973,0.26006912013843,0.17542649618325923,4
588,KHC,2020,0001637459,2020-12-26,0.9708648615259058,0.23878208230486386,0.15942163484263006,4
589,KIM,2020,0000879101,2020-12-31,0.9693921490069712,0.23289123222912567,0.1513107208939668,5
590,KLAC,2020,0000319201,2020-06-30,0.9570862112947942,0.18366748138041755,,4
591,KMB,2020,0000055785,2020-12-31,0.9705582887334172,0.23755579113490954,0.15839279955302477,4
592,KMI,2020,0001506307,2020-12-31,0.9665758419928956,0.22162600417282308,0.12685994176601811,3
593,KMX,2020,0001170010,2020-02-29,0.951654360744049,0.16194007917743658,,4
594,KO,2020,0000021344,2020-12-31,0.9760582140867144,0.2595554925480985,0.19248927868476073,4
595,KORS,2020,0001530721,2020-03-28,0.9515334317217662,0.16145636308830547,,4
596,KR,2020,0000056873,2020-02-01,0.9522121230575807,0.16417112843156367,,4
597,KSS,2020,0000885639,2020-02-01,0.9607807316475964,0.19844556279162617,,4
598,KSU,2020,0000054480,2020-12-31,0.9665566405062259,0.22154919822614438,0.11900890781780449,4
599,L,2020,0000060086,2020-12-31,0.9744974721664876,0.25331252486719125,0.14925814843483565,4
600,LB,2020,0000701985,2020-02-01,0.9541670203730991,0.17199071769363705,,4
601,LEG,2020,0000058492,2020-12-31,0.9599910271387023,0.19528674475605,0.10869895009764052,4
602,LEN,2020,0000920760,2020-11-30,0.9664413425517758,0.22108800640834403,0.14809201425888618,4
603,LH,2020,0000920148,2020-12-31,0.9650223280513899,0.21541194840680022,0.12129595011684735,4
604,LKQ,2020,0001065696,2020-12-31,0.9606602786724288,0.19796375089095575,0.1194685802799329,4
605,LLY,2020,0000059478,2020-12-31,0.9677444228478788,0.22630032759275576,0.13446651425398803,4
606,LMT,2020,0000936468,2020-12-31,0.971261882818629,0.2403701674757568,0.1551006387791496,4
607,LNC,2020,0000059558,2020-12-31,0.9672313568306451,0.2242480635238211,0.11595246800560721,4
608,LNT,2020,0000052485,2020-12-31,0.9636482523822167,0.20991564573010768,0.11111370174059498,4
609,LOW,2020,0000060667,2020-01-31,0.9599186708514682,0.19499731960711353,,5
610,LRCX,2020,0000707549,2020-06-28,0.9597082746644271,0.1941557348589491,,4
611,LUK,2020,0000096223,2020-11-30,0.9729016786514357,0.24692935080698364,0.15548870346478516,4
612,LUV,2020,0000092380,2020-12-31,0.967401998460466,0.22493063004310487,0.1465444498910542,4
613,LVLT,2020,0000794323,2020-12-31,0.9700424059304803,0.23549225992316192,0.15704391908727278,4
614,LYB,2020,0001489393,2020-12-31,0.9681141427598494,0.22777920724063838,0.12651508738912964,3
615,M,2020,0000794367,2020-02-01,0.9585615290332665,0.1895687523343068,,4
616,MA,2020,0001141391,2020-12-31,0.9717095958379033,0.24216101955285385,0.1674387771381709,5
617,MAA,2020,0000912595,2020-12-31,0.9686724550242927,0.23001245629841138,0.14917024136625345,4
618,MAC,2020,0000912242,2020-12-31,0.9644451478927112,0.21310322777208546,0.11398255170357219,4
619,MAR,2020,0001048286,2020-12-31,0.9743903371877564,0.25288398495226616,0.17502460517601737,8
620,MAS,2020,0000062996,2020-12-31,0.9751570612479736,0.25595088119313525,0.19328451431186933,4
621,MAT,2020,0000063276,2020-12-31,0.9719765011352756,0.24322864074234296,0.1707085851657424,4
