,company,year,doc_id,date,similarity,rescaled_similarity,rescaled_similarity_lagged,num_disc
54,ALXN,2016,0000899866,2016-02-03,0.8846931158871159,0.17285997882883697,0.3946161651036455,3
55,AMAT,2016,0000006951,2016-02-18,0.8661527264837188,0.09869842121524863,0.26593779153510866,2
56,AME,2016,0001037868,2016-02-05,0.923555498810566,0.32830951052263746,0.34281074292087865,6
57,AMG,2016,0001004434,2016-02-02,0.9075847550664146,0.2644265355460318,0.2020741387940781,2
58,AMGN,2016,0000318154,2016-02-25,0.875984154659201,0.1380241339171775,0.33658409039897164,5
59,AMP,2016,0000820027,2016-01-27,0.9295316223570952,0.3522140047087543,0.34850909840915056,2
60,AMT,2016,0001053507,2016-02-26,0.9221663745897958,0.32275301363955666,0.364236487909531,6
61,AMZN,2016,0001018724,2016-02-25,0.8766349916384343,0.14062748183411067,0.21721717376118077,4
62,AN,2016,0000350698,2016-02-19,0.864699434567143,0.09288525354894572,0.09378806509457815,7
63,ANTM,2016,0001156039,2016-02-18,0.944654167259089,0.4127041843167296,0.41734111160847887,4
64,AON,2016,0000315293,2016-02-23,0.8434885113778476,0.008041560791764102,0.4686535802266145,3
65,APA,2016,0000006769,2016-02-25,0.8907503924176107,0.19708908495081623,0.23794963401239677,3
66,APC,2016,0000773910,2016-03-01,0.9195862185011033,0.3124323892847869,0.07788700837959173,5
67,APD,2016,0000002969,2016-01-29,0.8668130462365184,0.10133970022644734,0.38747942043380235,3
68,APH,2016,0000820313,2016-01-29,0.93701387432747,0.3821430125902534,0.25092495934191206,7
69,ARNC,2016,0000004281,2016-02-18,0.9545734609268129,0.4523813589876253,0.49880859351378737,10
70,ATVI,2016,0000718877,2016-02-23,0.923566031072781,0.3283516395714976,0.10078307739371573,7
71,AVB,2016,0000915912,2016-02-10,0.9116156074429799,0.280549945052293,0.2873145984688721,6
72,AVGO,2016,0001649338,2016-01-29,0.9416158927703432,0.4005510863617463,0.46914148693209645,3
73,AVY,2016,0000008818,2016-02-25,0.9187289743034804,0.3090034124942953,0.28754919684637104,4
74,AWK,2016,0001410636,2016-02-29,0.9218918604484917,0.32165495707434033,0.3354473351433711,4
75,AXP,2016,0000004962,2016-02-29,0.9237142976841027,0.3289447060167845,0.20438499607922855,6
76,AYI,2016,0001144215,2016-01-06,0.8932123995692053,0.20693711355719469,0.33222396972742496,2
77,AZO,2016,0000866787,2016-03-01,0.778106900263932,-0.2534848836638983,-0.2677136083325613,2
78,BA,2016,0000012927,2016-02-18,0.9424405268252102,0.40384962258121426,0.07566069222589178,6
79,BAC,2016,0000070858,2016-02-12,0.902815470523596,0.24534939737475758,0.2626885981362621,4
80,BAX,2016,0000010456,2016-02-02,0.9017085291201306,0.24092163176089576,0.24272817395956592,4
81,BBBY,2016,0000886158,2016-01-07,0.8623393526693139,0.08344492595762931,0.08085226761668629,2
82,BBT,2016,0000092230,2016-12-31,0.896271588677306,0.21917386998959776,0.23794529653927388,7
83,BBY,2016,0000764478,2016-02-25,0.9355146999353863,0.37614631502191864,0.28222876902475225,4
84,BCR,2016,0000009892,2016-01-28,0.8064784403653026,-0.1399987232584161,-0.03255074726488205,3
85,BDX,2016,0000010795,2016-02-12,0.925837458041142,0.3374373474449417,0.32599618498158023,5
86,BEN,2016,0000038777,2016-02-17,0.9389766124788408,0.3899939651957367,0.4076319833741957,4
87,BFB,2016,0000014693,2016-01-28,0.9642280216235287,0.4909996017744884,0.037666096523994774,4
88,BHI,2016,0000808362,2016-12-30,0.8961488730871517,0.21868300762898052,0.19875050311894427,4
89,BIIB,2016,0000875045,2016-01-27,0.7849027598950197,-0.22630144513954775,0.40915677260517924,2
90,BK,2016,0001390777,2016-12-31,0.9161935849277848,0.29886185499151274,0.11564233673257851,6
91,BLK,2016,0001364742,2016-02-29,0.8866373250408762,0.18063681544387844,0.20717271474953858,3
92,BLL,2016,0000009389,2016-01-28,0.8085085681535797,-0.13187821210530748,0.19986513794179972,2
93,BMY,2016,0000014272,2016-02-12,0.8925734909504146,0.20438147908203197,0.5033391177223012,6
94,BRKB,2016,0001067983,2016-02-27,0.9377525544357317,0.3850977330233003,0.38055006731221575,2
95,BSX,2016,0000885725,2016-02-23,0.9217722399973381,0.32117647526972615,0.33158471164400183,4
96,BWA,2016,0000908255,2016-02-16,0.8309918525193414,-0.04194507464226094,-0.2069085046692316,7
97,BXP,2016,0001037540,2016-02-03,0.8238863523804986,-0.07036707519763219,0.06149815281903814,3
98,C,2016,0000831001,2016-02-26,0.8491492631128702,0.03068456773185435,0.19229990790980578,8
99,CA,2016,0000356028,2016-01-26,0.9271009077123874,0.34249114612992315,0.3206461533709106,2
100,CAG,2016,0000023217,2016-02-01,0.9228949428137245,0.32566728653527166,0.1556840905452077,5
101,CAH,2016,0000721371,2016-02-01,0.8694729759374039,0.1119794190299892,0.1523613930088361,2
102,CAT,2016,0000018230,2016-02-18,0.9678860477833258,0.5056317064136766,0.44703851923479965,6
103,CB,2016,0000896159,2016-01-26,0.8274262144781492,-0.05620762680702951,0.1288357155971056,3
104,CBG,2016,0001138118,2016-02-19,0.9050757179670843,0.25439038714871076,0.2618324782321375,7
105,CBS,2016,0000813828,2016-02-26,0.9255611514883676,0.33633212123384393,0.35711002300931494,5
106,CCI,2016,0001051470,2016-02-18,0.9303337390862337,0.3554224716253085,0.2949673659555754,12
107,CCL,2016,0000815097,2016-02-22,0.7779592218259602,-0.25407559741578556,0.1975356518056599,1
108,CELG,2016,0000816284,2016-02-11,0.9400333275540922,0.3942208254967423,0.3645807412333313,8
109,CERN,2016,0000804753,2016-02-25,0.9142108531444716,0.2909309278582599,0.30540971242578596,5
110,CF,2016,0001324404,2016-02-17,0.9607088475932473,0.4769229056533626,-0.012542262474360744,4
111,CFG,2016,0000759944,2016-02-24,0.9267477312933459,0.341078440453757,-0.11871634726734603,6
112,CHD,2016,0000313927,2016-02-02,0.8980891198085137,0.22644399451442832,0.18686400706952666,3
113,CHK,2016,0000895126,2016-02-24,0.8348218590962645,-0.02662504833456847,0.17152372724664922,3
114,CHRW,2016,0001043277,2016-02-11,0.8374176647615121,-0.016241825673577903,0.36314222294239284,4
115,CHTR,2016,0001091667,2016-02-19,0.945042553532353,0.41425772940978556,0.40967370584447504,5
116,CI,2016,0000701221,2016-02-04,0.944907521238222,0.41371760023326143,0.49444499944359865,3
117,CINF,2016,0000020286,2016-02-12,0.969346607338951,0.5114739446361773,0.5217397395164469,6
118,CL,2016,0000021665,2016-01-29,0.8866749670143,0.18078738333757371,0.18730001538134733,3
119,CLX,2016,0000021076,2016-02-04,0.934484782256441,0.37202664430613774,0.3626517668961471,2
120,CMA,2016,0000028412,2016-02-16,0.9406919113331339,0.39685516061290915,-0.20093781565378288,6
121,CMCSA,2016,0001166691,2016-02-16,0.8484841532032875,0.028024128093523615,0.011592089126948757,3
122,CME,2016,0001156375,2016-02-05,0.8955304915656241,0.21620948154287012,0.18270327781264628,2
123,CMG,2016,0001058090,2016-02-02,0.9158271052220666,0.2973959361686398,0.29527856436991984,3
124,CMI,2016,0000026172,2016-02-04,0.8836104661641191,0.1685293799368499,0.3791921603884698,2
125,CMS,2016,0000811156,2016-03-01,0.9135234857746438,0.2881814583789488,-0.004267187829275265,8
126,CNC,2016,0001071739,2016-03-01,0.9458059072333345,0.4173111442137114,0.3482321856993118,12
127,CNDT,2016,0001677703,2016-12-29,0.969273043520752,0.5111796893633818,0.34793048929836257,3
128,CNP,2016,0001130310,2016-02-26,0.9242364974423877,0.33103350504992424,0.40428123694838547,6
129,COF,2016,0000927628,2016-02-24,0.9024567857494479,0.24391465827816505,0.07833811637359211,11
130,COG,2016,0000858470,2016-02-22,0.9052972719568652,0.2552766031078342,0.2309419033357325,6
131,COH,2016,0001116132,2016-01-26,0.9412098743195967,0.3989270125587603,0.4232115081923178,4
132,COL,2016,0001137411,2016-02-09,0.9174395291400553,0.3038456318405949,0.3221804745690484,4
133,COO,2016,0000711404,2016-01-29,0.8815781657566771,0.1604001783070821,0.36416999486336676,1
134,COP,2016,0001163165,2016-02-16,0.9593582830361806,0.47152064742509614,0.17266733935648837,4
135,COST,2016,0000909832,2016-01-29,0.9333405006634763,0.3674495179342787,0.35978338094317674,2
136,COTY,2016,0001024305,2016-02-19,0.9063011104363409,0.25929195702573704,0.5082484117208756,3
137,CPB,2016,0000016732,2016-02-25,0.8754475347406936,0.1358776542431479,0.3801116095777828,6
138,CRM,2016,0001108524,2016-02-24,0.9412107217304801,0.39893040220229414,0.24238830278168155,4
139,CSCO,2016,0000858877,2016-02-29,0.9311987351647633,0.3588824559394266,0.39697554311089034,6
140,CSRA,2016,0001646383,2016-02-10,0.9494058848086057,0.4317110545147962,0.21456669036333142,4
141,CSX,2016,0000277948,2016-02-09,0.9423232707494997,0.40338059827837247,0.3615698185921552,3
142,CTL,2016,0000018926,2016-02-24,0.9436717113669811,0.4087743607482981,0.44355981891289664,8
143,CTSH,2016,0001058290,2016-02-08,0.963601208678525,0.48849234999447333,0.49390973182840536,5
144,CTXS,2016,0000877890,2016-01-27,0.89843026102225,0.2278085593693735,0.4197848039143679,3
145,CVS,2016,0000064803,2016-02-09,0.8361932417640296,-0.021139517663507856,-0.08122977052330649,3
146,CVX,2016,0000093410,2016-01-29,0.8707796301509643,0.11720603588423062,0.2914167608454208,4
147,CXO,2016,0001358071,2016-02-24,0.8948967160646657,0.21367437953903634,0.1710129495859718,4
148,D,2016,0000715957,2016-02-01,0.9185205861630835,0.3081698599327076,0.15197212109535174,5
149,DAL,2016,0000027904,2016-02-17,0.9390994422681862,0.39048528435311836,0.24168978804134467,10
150,DD,2016,0000030554,2016-01-26,0.8607524282606502,0.0770972283229745,0.48204480681019124,3
151,DE,2016,0000315189,2016-02-24,0.9215116468334557,0.32013410261419617,0.26021522542351017,7
152,DFS,2016,0001393612,2016-02-16,0.9020471092560282,0.24227595230448618,0.19440928845598338,9
153,DG,2016,0000029534,2016-01-19,0.8820953199662578,0.1624687951454047,0.22593518490561193,2
154,DGX,2016,0001022079,2016-01-28,0.8539300022481442,0.04980752427295032,0.1533709317782712,2
155,DHI,2016,0000882184,2016-01-25,0.8597812360365238,0.0732124594264687,0.008589992123354762,3
156,DHR,2016,0000313616,2016-01-26,0.9633491985342341,0.4874843094173098,0.2484247236118713,4
157,DIS,2016,0001001039,2016-02-09,0.8819394165198066,0.1618451813595998,0.19012515904855976,4
158,DISCK,2016,0001437107,2016-02-22,0.8581934674075912,0.06686138491073823,0.33353403781149504,4
159,DLPH,2016,0001521332,2016-02-29,0.910633053901655,0.27661973088699376,0.38029472364373706,6
160,DLR,2016,0001297996,2016-02-25,0.9074611384708094,0.26393206916361134,0.2977858169179508,3
161,DLTR,2016,0000935703,2016-03-01,0.9378563134132447,0.3855127689333524,0.36859433626579685,7
162,DNB,2016,0001115222,2016-02-11,0.8856118873926051,0.17653506485079395,0.34978084579098345,3
163,DOV,2016,0000029905,2016-02-11,0.8086550849355532,-0.13129214497741382,0.32391136016071753,3
164,DOW,2016,0000029915,2016-02-26,0.9345245675273154,0.3721857853896351,0.06301751956127077,4
165,DPS,2016,0001418135,2016-02-17,0.845384517468,0.015625585152373667,0.34785065120741443,5
166,DRI,2016,0000940944,2016-01-11,0.8037937336759845,-0.15073755001568845,0.38584301142905675,2
167,DTE,2016,0000028385,2016-02-22,0.9450319542510611,0.41421533228461804,0.43182667546396747,8
168,DUK,2016,0001326160,2016-02-25,0.854973971929077,0.05398340299668147,0.14940351698732401,5
169,DVA,2016,0000927066,2016-02-11,0.8899703801129392,0.1939690357321302,0.35923749524065496,3
170,DVN,2016,0001090012,2016-02-17,0.8633766750843845,0.0875942156179117,0.2001998583847313,5
171,EA,2016,0000712515,2016-02-24,0.9148513342284645,0.2934928521942317,0.13602350062597424,5
172,EBAY,2016,0001065088,2016-02-29,0.9360945606521036,0.378465757888788,0.2555752456034015,4
173,ECL,2016,0000031462,2016-02-25,0.957136758380162,0.4626345488010215,0.17970872863085008,6
174,ED,2016,0000023632,2016-02-18,0.8746129838809562,0.13253945080419838,0.18767238821375232,2
175,EFX,2016,0000033185,2016-02-24,0.9386052131616615,0.38850836792701937,-0.21009530241325836,4
176,EIX,2016,0000827052,2016-02-26,0.8635574777511025,0.08831742628478345,0.17338371665098773,5
177,EL,2016,0001001250,2016-05-02,0.9140445466889822,0.2902657020363022,0.18830231020469546,4
178,EMN,2016,0000915389,2016-02-23,0.9154899735979739,0.29604740967226917,0.0952758633860804,6
179,EMR,2016,0000032604,2016-02-17,0.8793800220441702,0.15160760345705437,0.3190912914135642,3
180,ENDP,2016,0001593034,2016-02-29,0.9305875098931902,0.3564375548531342,0.4640867842835572,4
181,EOG,2016,0000821189,2016-02-25,0.926502070311284,0.34009579652550936,0.27961679197204825,5
182,EQIX,2016,0001101239,2016-02-18,0.9519135772716917,0.44174182436714027,0.27014310174522427,6
183,EQR,2016,0000906107,2016-02-02,0.8948959837722841,0.21367145036950985,0.07702977630882746,4
184,EQT,2016,0000033213,2016-02-19,0.8918203653166287,0.20136897654688823,0.06342906067171228,3
185,ES,2016,0000072741,2016-02-04,0.9629597640320986,0.48592657140876794,0.48117131653064593,4
186,ESRX,2016,0001532063,2016-02-26,0.8984863992996175,0.2280331124788435,-0.17261355478937634,8
187,ESS,2016,0000920522,2016-02-08,0.8791113797713086,0.15053303436560794,0.19279499761569685,3
188,ETFC,2016,0001015780,2016-02-08,0.8501733991570464,0.03478111190855904,0.2346674072540984,3
189,ETN,2016,0001551182,2016-12-31,0.9055512520317954,0.25629252340755526,0.1875410500532224,4
190,ETR,2016,0000065984,2016-02-29,0.9136958476516057,0.2888709058867964,0.3222218474158254,5
191,EW,2016,0001099800,2016-02-02,0.8640508348789887,0.09029085479632837,0.4751720548845455,2
192,EXC,2016,0001109357,2016-02-26,0.8851289067341723,0.17460314221706286,0.1898831087177908,4
193,EXPD,2016,0000746515,2016-02-23,0.9138712041687251,0.2895723319552741,0.41210807440505715,2
194,EXPE,2016,0001324424,2016-02-10,0.8720530928372819,0.12229988662950131,0.08902286900462242,3
195,EXR,2016,0001289490,2016-02-23,0.9229385517744593,0.32584172237821063,0.34288320956867624,4
196,F,2016,0000037996,2016-03-01,0.9504638901652761,0.43594307594147796,0.40227267429416047,12
197,FAST,2016,0000815556,2016-02-29,0.9278236164141671,0.345381980937042,0.29377511180016036,4
198,FB,2016,0001326801,2016-01-27,0.9347141772316953,0.37294422420715456,0.3417923031792731,2
199,FBHS,2016,0001519751,2016-02-16,0.9360478013963902,0.3782787208659344,0.35418877227923273,4
200,FCX,2016,0000831259,2016-12-30,0.9276307450979283,0.3446104956720868,0.4138632887111928,6
201,FDX,2016,0001048911,2016-09-23,0.7824805279657585,-0.2359903728565924,0.05778989376329946,1
202,FE,2016,0001031296,2016-02-16,0.9597504828842934,0.4730894468175473,0.4667890061719766,4
203,FFIV,2016,0001048695,2016-01-20,0.9358571396291215,0.3775160737968597,0.44899354556493964,3
204,FIS,2016,0001136893,2016-02-18,0.8819607778042651,0.16193062649743384,0.0864461211784211,3
205,FISV,2016,0000798354,2016-02-10,0.8540432500270471,0.0502605153885618,0.19619100580642979,3
206,FITB,2016,0000035527,2016-02-26,0.9148995724657444,0.2936858051433511,0.27987376876906467,4
207,FL,2016,0000850209,2016-02-26,0.8880306838319068,0.18621025060800056,0.11997030634707828,4
208,FLIR,2016,0000354908,2016-02-11,0.6762066526613991,-0.66108587407403,0.17092529860976358,2
209,FLR,2016,0001124198,2016-02-18,0.9007470835566186,0.2370758495068479,0.15039529326430223,4
210,FLS,2016,0000030625,2016-02-01,0.9075236328358485,0.26418204662376743,0.5176562998629235,2
211,FMC,2016,0000037785,2016-02-10,0.8080464115851105,-0.13372683837918453,0.2544026809589819,2
212,FOX,2016,0001308161,2016-02-08,0.8502216200445917,0.03497399545874025,0.11178877285377586,2
213,FOXA,2016,0001308161,2016-02-08,0.8502216200445917,0.03497399545874025,0.11178877285377586,2
214,FRT,2016,0000034903,2016-02-10,0.9224431520354226,0.32386012342206394,0.15400565982722725,5
215,FSLR,2016,0001274494,2016-02-23,0.8737695842816926,0.12916585240714396,0.24490536725240508,2
216,FTI,2016,0001135152,2016-02-16,0.9056980251653203,0.25687961594165465,0.09805353483986146,2
217,FTR,2016,0000020520,2016-02-23,0.9475158486374838,0.4241509098303089,0.1994467065235206,8
218,GD,2016,0000040533,2016-01-27,0.8916051047134871,0.20050793413432189,0.21606646931035112,2
219,GE,2016,0000040545,2016-02-02,0.9508134257982807,0.43734121847349616,0.3990978798289495,6
220,GILD,2016,0000882095,2016-02-02,0.8381707147858708,-0.013229625576143267,0.022060316139184355,3
221,GIS,2016,0000040704,2016-01-14,0.8075653776617211,-0.13565097407274207,-0.21160992629109954,1
222,GLW,2016,0000024741,2016-01-26,0.9122221668662284,0.282976182745287,0.3430262192343374,3
223,GM,2016,0001467858,2016-02-18,0.9378001942130494,0.3852882921325711,0.32786440916409054,8
224,GOOGL,2016,0001652044,2016-02-01,0.9207321856169618,0.31701625774822073,0.3126452115841878,2
225,GPC,2016,0000040987,2016-02-16,0.8985722538899845,0.22837653084031162,0.16204769907263783,6
226,GPN,2016,0001123360,2016-02-26,0.9056501367362451,0.2566880622253538,-0.0438422366021789,7
227,GPS,2016,0000039911,2016-02-25,0.8852593386300538,0.17512486980058872,0.27851733190754313,6
228,GRMN,2016,0001121788,2016-02-17,0.8897970176224881,0.1932755857703259,0.1568780376022394,2
229,GS,2016,0000886982,2016-12-31,0.9378998474348069,0.38568690501960123,0.21832096615850105,7
230,GT,2016,0000042582,2016-02-09,0.8018608591599107,-0.15846904807998374,-0.040482031101845006,2
231,GWW,2016,0000277135,2016-02-17,0.8190070732407418,-0.08988419175665907,-0.19278887034967696,4
232,HAL,2016,0000045012,2016-01-25,0.8509923991333377,0.03805711181372429,0.17785978794326418,1
233,HAR,2016,0000800459,2016-01-28,0.9127628896968658,0.2851390740678368,0.26963307927757363,2
234,HAS,2016,0000046080,2016-02-04,0.9051348741553461,0.25462701190175796,0.27797226497606475,2
235,HBAN,2016,0000049196,2016-01-26,0.9441720394715835,0.4107756731667074,0.24155388840052927,5
236,HBI,2016,0001359841,2016-02-04,0.874696370799814,0.13287299847962952,0.25659892864975475,2
237,HCA,2016,0000860730,2016-02-16,0.9388422161338705,0.3894563798158557,0.42390915266450424,7
238,HCN,2016,0000766704,2016-02-23,0.9121922487158097,0.28285651014361246,0.542270405418849,5
239,HCP,2016,0000765880,2016-12-30,0.9102466492344308,0.27507411221809663,0.34417714006062017,7
240,HD,2016,0000354950,2016-02-23,0.8368120934019551,-0.018664111111806214,0.01964614263606501,4
241,HES,2016,0000004447,2016-02-04,0.8677669054113846,0.10515513692591183,-0.24574176552404614,3
242,HIG,2016,0000874766,2016-12-30,0.9050234641011533,0.2541813716849868,0.24174694118509477,4
243,HOG,2016,0000793952,2016-01-28,0.9140020362727116,0.2900956603712199,0.3185780860863323,3
244,HOLX,2016,0000859737,2016-01-27,0.9291186398008824,0.3505620744839031,0.5048539864140613,2
245,HON,2016,0000773840,2016-03-01,0.9667518452221763,0.5010948961690787,0.30165656904972504,9
246,HP,2016,0000046765,2016-02-09,0.853489736553735,0.04804646149531333,0.09140010522550535,6
247,HPE,2016,0001645590,2016-02-09,0.8390860045812928,-0.0095684663944553,0.46398117652128956,1
248,HPQ,2016,0000047217,2016-03-01,0.9018809941814404,0.2416114920061352,0.23559608585135683,5
249,HRL,2016,0000048465,2016-02-16,0.8137688480100524,-0.11083709267941666,-0.22876515761288463,3
250,HRS,2016,0000202058,2016-02-02,0.9242063503784311,0.33091291679409807,0.49211729186324726,4
251,HSIC,2016,0001000228,2016-12-31,0.9108608331350754,0.27753084782067505,0.49771560062718656,2
252,HST,2016,0001070750,2016-02-17,0.9055439334686076,0.25626324915480403,0.40476474014237684,2
253,HSY,2016,0000047111,2016-12-17,0.8865869229489195,0.18043520707605154,0.21509361357739998,6
254,HUM,2016,0000049071,2016-02-20,0.9564925156618045,0.4600575779275915,0.1789070737520877,4
255,IBM,2016,0000051143,2016-02-25,0.9205430204766508,0.3162595971869768,0.05150528812909361,5
256,ICE,2016,0001571949,2016-02-29,0.9380258302797915,0.38619083639953944,-0.0448086190522039,5
257,IDXX,2016,0000874716,2016-10-19,0.9334949967977397,0.36806750247133246,0.24424940136594042,4
258,IFF,2016,0000051253,2016-02-10,0.9149170794378702,0.29375583303185415,0.35053209818189135,2
259,ILMN,2016,0001110803,2016-02-07,0.9459612177134623,0.4179323861342228,0.35806543765876997,8
260,INTC,2016,0000050863,2016-02-12,0.9439620389637581,0.40993567113540585,0.3824649772012467,4
261,INTU,2016,0000896878,2016-02-25,0.9203415407789057,0.3154536783959965,0.34429922400203505,4
262,IP,2016,0000051434,2016-12-31,0.9205396439499146,0.316246091080032,0.0907309645119545,5
263,IPG,2016,0000051644,2016-02-12,0.8338941428252002,-0.030335913418825466,-0.032171551046031865,2
264,IR,2016,0001466258,2016-02-09,0.8683820501639917,0.10761571593634045,0.25722800072110585,2
265,IRM,2016,0001020569,2016-02-29,0.9194775868887527,0.31199786283538433,0.07272509382096981,5
266,ISRG,2016,0001035267,2016-02-23,0.9153797211239406,0.295606399776136,0.29796758958085645,8
267,ITW,2016,0000049826,2016-02-09,0.9314540959754734,0.35990389918226695,0.34227285639978433,6
268,IVZ,2016,0000914208,2016-02-09,0.8310521525007463,-0.04170387471664139,0.11826371243209888,6
269,JBHT,2016,0000728535,2016-01-28,0.8307230885071697,-0.04302013069094768,-0.2596379117063603,3
270,JCI,2016,0000833444,2016-01-29,0.9558696831480756,0.4575662478726761,0.22714512883953963,6
271,JEC,2016,0000052988,2016-12-30,0.8537920272013385,0.04925562408572759,0.3913596583103298,4
272,JNJ,2016,0000200406,2016-02-25,0.9355526234094728,0.3762980089182646,0.465084310670417,5
273,JNPR,2016,0001043604,2016-02-23,0.9258609324118654,0.33753124492783515,0.36276692516898823,4
274,JPM,2016,0000019617,2016-02-25,0.8632586581982495,0.08712214807337171,0.09374575278117403,11
275,JWN,2016,0000072333,2016-02-24,0.8885346391946578,0.18822607205900477,0.2205196782489356,5
276,K,2016,0000055067,2016-02-25,0.8810118885544824,0.15813506949830325,0.3159649829717006,5
